,DatabaseWorkedWith,Elasticsearch,Microsoft SQL Server,Oracle,MySQL,PostgreSQL,Redis,SQLite,MariaDB,Firebase,MongoDB,IBM DB2,DynamoDB,Cassandra,Couchbase
46211,Elasticsearch;MariaDB;MySQL,1,0,0,1,0,0,0,1,0,0,0,0,0,0
46212,PostgreSQL,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46213,MongoDB;PostgreSQL,0,0,0,0,1,0,0,0,0,1,0,0,0,0
46214,PostgreSQL,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46215,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46216,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46217,Elasticsearch;Firebase;IBM DB2;Oracle,1,0,1,0,0,0,0,0,1,0,1,0,0,0
46218,Elasticsearch;Microsoft SQL Server;MongoDB;Oracle;PostgreSQL;SQLite,1,1,1,0,1,0,1,0,0,1,0,0,0,0
46219,Firebase;MariaDB;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;SQLite,0,1,0,1,1,0,1,1,1,1,0,0,0,0
46220,MySQL;Redis,0,0,0,1,0,1,0,0,0,0,0,0,0,0
46221,PostgreSQL,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46222,IBM DB2;Microsoft SQL Server;MySQL;Oracle;SQLite,0,1,1,1,0,0,1,0,0,0,1,0,0,0
46223,MySQL;Oracle;SQLite,0,0,1,1,0,0,1,0,0,0,0,0,0,0
46224,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46225,DynamoDB;Firebase;MariaDB;MongoDB;MySQL;PostgreSQL;Redis;SQLite,0,0,0,1,1,1,1,1,1,1,0,1,0,0
46226,Firebase;MariaDB;MySQL;PostgreSQL,0,0,0,1,1,0,0,1,1,0,0,0,0,0
46227,MariaDB;MySQL,0,0,0,1,0,0,0,1,0,0,0,0,0,0
46228,Elasticsearch;MongoDB;MySQL;Redis,1,0,0,1,0,1,0,0,0,1,0,0,0,0
46229,MySQL;SQLite,0,0,0,1,0,0,1,0,0,0,0,0,0,0
46230,DynamoDB;MySQL,0,0,0,1,0,0,0,0,0,0,0,1,0,0
46231,Microsoft SQL Server;SQLite,0,1,0,0,0,0,1,0,0,0,0,0,0,0
46232,DynamoDB;Microsoft SQL Server;MySQL;Oracle,0,1,1,1,0,0,0,0,0,0,0,1,0,0
46233,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46234,Elasticsearch;Microsoft SQL Server,1,1,0,0,0,0,0,0,0,0,0,0,0,0
46235,Microsoft SQL Server;MongoDB,0,1,0,0,0,0,0,0,0,1,0,0,0,0
46236,Cassandra;Elasticsearch;MariaDB;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;Redis;SQLite,1,1,1,1,1,1,1,1,0,1,0,0,1,0
46237,Microsoft SQL Server,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46238,DynamoDB;Redis,0,0,0,0,0,1,0,0,0,0,0,1,0,0
46239,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46240,DynamoDB,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46241,MariaDB;MongoDB;MySQL;PostgreSQL;Redis;SQLite,0,0,0,1,1,1,1,1,0,1,0,0,0,0
46242,MariaDB;MySQL;PostgreSQL;SQLite,0,0,0,1,1,0,1,1,0,0,0,0,0,0
46243,DynamoDB;MySQL,0,0,0,1,0,0,0,0,0,0,0,1,0,0
46244,SQLite,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46245,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46246,MySQL;PostgreSQL,0,0,0,1,1,0,0,0,0,0,0,0,0,0
46247,Microsoft SQL Server;MySQL,0,1,0,1,0,0,0,0,0,0,0,0,0,0
46248,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46249,Microsoft SQL Server,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46250,Microsoft SQL Server;MongoDB,0,1,0,0,0,0,0,0,0,1,0,0,0,0
46251,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46252,MySQL;Oracle,0,0,1,1,0,0,0,0,0,0,0,0,0,0
46253,DynamoDB;Elasticsearch;Firebase,1,0,0,0,0,0,0,0,1,0,0,1,0,0
46254,MySQL;SQLite,0,0,0,1,0,0,1,0,0,0,0,0,0,0
46255,MariaDB;MySQL,0,0,0,1,0,0,0,1,0,0,0,0,0,0
46256,DynamoDB;MySQL,0,0,0,1,0,0,0,0,0,0,0,1,0,0
46257,DynamoDB;PostgreSQL,0,0,0,0,1,0,0,0,0,0,0,1,0,0
46258,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46259,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46260,PostgreSQL,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46261,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46262,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46263,MariaDB;Oracle,0,0,1,0,0,0,0,1,0,0,0,0,0,0
46264,Microsoft SQL Server,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46265,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46266,Microsoft SQL Server,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46267,Microsoft SQL Server;MySQL;Oracle,0,1,1,1,0,0,0,0,0,0,0,0,0,0
46268,MongoDB,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46269,DynamoDB;PostgreSQL,0,0,0,0,1,0,0,0,0,0,0,1,0,0
46270,PostgreSQL,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46271,MySQL,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46272,MariaDB;MySQL,0,0,0,1,0,0,0,1,0,0,0,0,0,0
46273,MySQL,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46274,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46275,MongoDB;MySQL;PostgreSQL,0,0,0,1,1,0,0,0,0,1,0,0,0,0
46276,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46277,MySQL,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46278,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46279,Microsoft SQL Server,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46280,MySQL;Oracle;PostgreSQL,0,0,1,1,1,0,0,0,0,0,0,0,0,0
46281,DynamoDB;Firebase;MySQL;PostgreSQL,0,0,0,1,1,0,0,0,1,0,0,1,0,0
46282,Firebase;MySQL;PostgreSQL,0,0,0,1,1,0,0,0,1,0,0,0,0,0
46283,PostgreSQL,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46284,MySQL,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46285,MongoDB;MySQL;Oracle,0,0,1,1,0,0,0,0,0,1,0,0,0,0
46286,Elasticsearch;IBM DB2;Oracle;PostgreSQL;Redis,1,0,1,0,1,1,0,0,0,0,1,0,0,0
46287,Firebase,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46288,MySQL,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46289,SQLite,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46290,Microsoft SQL Server;MongoDB,0,1,0,0,0,0,0,0,0,1,0,0,0,0
46291,Microsoft SQL Server;MySQL;SQLite,0,1,0,1,0,0,1,0,0,0,0,0,0,0
46292,Microsoft SQL Server;Redis,0,1,0,0,0,1,0,0,0,0,0,0,0,0
46293,Microsoft SQL Server;MySQL;SQLite,0,1,0,1,0,0,1,0,0,0,0,0,0,0
46294,SQLite,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46295,Microsoft SQL Server;MongoDB;Redis,0,1,0,0,0,1,0,0,0,1,0,0,0,0
46296,Microsoft SQL Server;MySQL;SQLite,0,1,0,1,0,0,1,0,0,0,0,0,0,0
46297,Elasticsearch;Microsoft SQL Server;Redis,1,1,0,0,0,1,0,0,0,0,0,0,0,0
46298,MariaDB;MySQL;Oracle,0,0,1,1,0,0,0,1,0,0,0,0,0,0
46299,Oracle;Redis,0,0,1,0,0,1,0,0,0,0,0,0,0,0
46300,IBM DB2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46301,PostgreSQL,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46302,MySQL,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46303,MariaDB;Microsoft SQL Server;MySQL;Oracle;PostgreSQL,0,1,1,1,1,0,0,1,0,0,0,0,0,0
46304,MySQL,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46305,DynamoDB;Microsoft SQL Server;Redis;SQLite,0,1,0,0,0,1,1,0,0,0,0,1,0,0
46306,MariaDB;PostgreSQL;Redis,0,0,0,0,1,1,0,1,0,0,0,0,0,0
46307,Firebase;SQLite,0,0,0,0,0,0,1,0,1,0,0,0,0,0
46308,DynamoDB;Microsoft SQL Server;MySQL,0,1,0,1,0,0,0,0,0,0,0,1,0,0
46309,Elasticsearch;MongoDB;MySQL;PostgreSQL;Redis,1,0,0,1,1,1,0,0,0,1,0,0,0,0
46310,Firebase;Microsoft SQL Server;MySQL,0,1,0,1,0,0,0,0,1,0,0,0,0,0
46311,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46312,Firebase;Oracle;PostgreSQL,0,0,1,0,1,0,0,0,1,0,0,0,0,0
46313,Firebase;Microsoft SQL Server;PostgreSQL,0,1,0,0,1,0,0,0,1,0,0,0,0,0
46314,Elasticsearch,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46315,MariaDB;MongoDB;SQLite,0,0,0,0,0,0,1,1,0,1,0,0,0,0
46316,Firebase;Microsoft SQL Server;MySQL,0,1,0,1,0,0,0,0,1,0,0,0,0,0
46317,MongoDB;MySQL;Redis,0,0,0,1,0,1,0,0,0,1,0,0,0,0
46318,Elasticsearch;MariaDB;Microsoft SQL Server;MySQL;Redis,1,1,0,1,0,1,0,1,0,0,0,0,0,0
46319,Microsoft SQL Server,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46320,MariaDB;MySQL,0,0,0,1,0,0,0,1,0,0,0,0,0,0
46321,DynamoDB;Elasticsearch;Firebase;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;SQLite,1,1,0,1,1,0,1,0,1,1,0,1,0,0
46322,SQLite,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46323,MySQL;Oracle;PostgreSQL,0,0,1,1,1,0,0,0,0,0,0,0,0,0
46324,MongoDB,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46325,MySQL,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46326,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46327,MariaDB;MySQL;SQLite,0,0,0,1,0,0,1,1,0,0,0,0,0,0
46328,DynamoDB;Elasticsearch;PostgreSQL;Redis,1,0,0,0,1,1,0,0,0,0,0,1,0,0
46329,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46330,Elasticsearch;MongoDB;MySQL;Redis;SQLite,1,0,0,1,0,1,1,0,0,1,0,0,0,0
46331,Elasticsearch;MariaDB;MongoDB;PostgreSQL;Redis,1,0,0,0,1,1,0,1,0,1,0,0,0,0
46332,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46333,Firebase;Microsoft SQL Server;MongoDB;SQLite,0,1,0,0,0,0,1,0,1,1,0,0,0,0
46334,MongoDB;PostgreSQL;SQLite,0,0,0,0,1,0,1,0,0,1,0,0,0,0
46335,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46336,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46337,DynamoDB;MongoDB;MySQL;PostgreSQL,0,0,0,1,1,0,0,0,0,1,0,1,0,0
46338,Microsoft SQL Server;MongoDB,0,1,0,0,0,0,0,0,0,1,0,0,0,0
46339,MySQL;PostgreSQL,0,0,0,1,1,0,0,0,0,0,0,0,0,0
46340,Microsoft SQL Server,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46341,MySQL;Oracle;SQLite,0,0,1,1,0,0,1,0,0,0,0,0,0,0
46342,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46343,Firebase;MongoDB;MySQL;Oracle;PostgreSQL;SQLite,0,0,1,1,1,0,1,0,1,1,0,0,0,0
46344,Cassandra;SQLite,0,0,0,0,0,0,1,0,0,0,0,0,1,0
46345,Microsoft SQL Server,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46346,Microsoft SQL Server,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46347,MySQL;PostgreSQL,0,0,0,1,1,0,0,0,0,0,0,0,0,0
46348,MongoDB;MySQL;Redis,0,0,0,1,0,1,0,0,0,1,0,0,0,0
46349,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46350,MySQL,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46351,Microsoft SQL Server,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46352,MySQL,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46353,Microsoft SQL Server;MySQL,0,1,0,1,0,0,0,0,0,0,0,0,0,0
46354,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46355,MySQL;SQLite,0,0,0,1,0,0,1,0,0,0,0,0,0,0
46356,Firebase;MongoDB;MySQL;PostgreSQL;Redis;SQLite,0,0,0,1,1,1,1,0,1,1,0,0,0,0
46357,MySQL;Oracle,0,0,1,1,0,0,0,0,0,0,0,0,0,0
46358,Elasticsearch;MongoDB;PostgreSQL,1,0,0,0,1,0,0,0,0,1,0,0,0,0
46359,PostgreSQL;Redis;SQLite,0,0,0,0,1,1,1,0,0,0,0,0,0,0
46360,Elasticsearch;PostgreSQL;Redis,1,0,0,0,1,1,0,0,0,0,0,0,0,0
46361,MariaDB;PostgreSQL;Redis;SQLite,0,0,0,0,1,1,1,1,0,0,0,0,0,0
46362,Firebase,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46363,MySQL,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46364,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46365,IBM DB2;Oracle;PostgreSQL,0,0,1,0,1,0,0,0,0,0,1,0,0,0
46366,Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL,0,1,1,1,1,0,0,0,0,1,0,0,0,0
46367,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46368,Firebase;MySQL,0,0,0,1,0,0,0,0,1,0,0,0,0,0
46369,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46370,Elasticsearch;MariaDB;MongoDB;MySQL;Oracle,1,0,1,1,0,0,0,1,0,1,0,0,0,0
46371,Elasticsearch;PostgreSQL;Redis,1,0,0,0,1,1,0,0,0,0,0,0,0,0
46372,MariaDB;MongoDB;MySQL;PostgreSQL;Redis;SQLite,0,0,0,1,1,1,1,1,0,1,0,0,0,0
46373,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46374,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46376,MariaDB;Microsoft SQL Server;SQLite,0,1,0,0,0,0,1,1,0,0,0,0,0,0
46377,MariaDB;MySQL,0,0,0,1,0,0,0,1,0,0,0,0,0,0
46378,DynamoDB;Microsoft SQL Server;MySQL;PostgreSQL,0,1,0,1,1,0,0,0,0,0,0,1,0,0
46379,Microsoft SQL Server;MongoDB;MySQL;Oracle;SQLite,0,1,1,1,0,0,1,0,0,1,0,0,0,0
46380,Microsoft SQL Server,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46381,Microsoft SQL Server,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46382,Microsoft SQL Server,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46383,Microsoft SQL Server,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46384,MariaDB;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL,0,1,0,1,1,0,0,1,0,1,0,0,0,0
46385,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46386,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46387,Firebase;SQLite,0,0,0,0,0,0,1,0,1,0,0,0,0,0
46388,PostgreSQL;Redis,0,0,0,0,1,1,0,0,0,0,0,0,0,0
46389,DynamoDB,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46390,Elasticsearch;IBM DB2;MariaDB;MySQL;Oracle;PostgreSQL;Redis;SQLite,1,0,1,1,1,1,1,1,0,0,1,0,0,0
46391,MySQL,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46392,MySQL;Oracle,0,0,1,1,0,0,0,0,0,0,0,0,0,0
46393,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46394,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46395,Cassandra;Firebase;MariaDB;Microsoft SQL Server;MongoDB;MySQL;Oracle;SQLite,0,1,1,1,0,0,1,1,1,1,0,0,1,0
46396,Cassandra;DynamoDB;Elasticsearch;Firebase;IBM DB2;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;Redis;SQLite,1,1,1,1,1,1,1,0,1,1,1,1,1,0
46397,Elasticsearch;IBM DB2;MariaDB;Microsoft SQL Server;MySQL;PostgreSQL;Redis;SQLite,1,1,0,1,1,1,1,1,0,0,1,0,0,0
46398,Couchbase;MariaDB;MySQL;Oracle;PostgreSQL;Redis;SQLite,0,0,1,1,1,1,1,1,0,0,0,0,0,1
46399,MongoDB;MySQL;Oracle,0,0,1,1,0,0,0,0,0,1,0,0,0,0
46400,Firebase;MySQL;SQLite,0,0,0,1,0,0,1,0,1,0,0,0,0,0
46401,MariaDB;MongoDB;SQLite,0,0,0,0,0,0,1,1,0,1,0,0,0,0
46402,MariaDB;MySQL;PostgreSQL,0,0,0,1,1,0,0,1,0,0,0,0,0,0
46403,Microsoft SQL Server;MySQL,0,1,0,1,0,0,0,0,0,0,0,0,0,0
46404,DynamoDB;MySQL;SQLite,0,0,0,1,0,0,1,0,0,0,0,1,0,0
46405,MariaDB;Microsoft SQL Server;MySQL;Oracle;SQLite,0,1,1,1,0,0,1,1,0,0,0,0,0,0
46406,Elasticsearch;PostgreSQL;Redis,1,0,0,0,1,1,0,0,0,0,0,0,0,0
46407,DynamoDB;Redis,0,0,0,0,0,1,0,0,0,0,0,1,0,0
46408,Firebase;MongoDB;MySQL;PostgreSQL;Redis,0,0,0,1,1,1,0,0,1,1,0,0,0,0
46409,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46410,Microsoft SQL Server;MySQL,0,1,0,1,0,0,0,0,0,0,0,0,0,0
46411,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46412,Microsoft SQL Server;MySQL,0,1,0,1,0,0,0,0,0,0,0,0,0,0
46413,MongoDB,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46414,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46415,Oracle,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46416,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46417,MySQL,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46418,Couchbase;Microsoft SQL Server,0,1,0,0,0,0,0,0,0,0,0,0,0,1
46419,Microsoft SQL Server;MySQL;Oracle;SQLite,0,1,1,1,0,0,1,0,0,0,0,0,0,0
46420,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46421,Cassandra;Elasticsearch,1,0,0,0,0,0,0,0,0,0,0,0,1,0
46422,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46423,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46424,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46425,DynamoDB;Elasticsearch;PostgreSQL,1,0,0,0,1,0,0,0,0,0,0,1,0,0
46426,MySQL,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46427,MariaDB;MySQL;PostgreSQL;Redis;SQLite,0,0,0,1,1,1,1,1,0,0,0,0,0,0
46428,Microsoft SQL Server;MySQL,0,1,0,1,0,0,0,0,0,0,0,0,0,0
46429,Oracle,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46430,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46431,Microsoft SQL Server;MySQL,0,1,0,1,0,0,0,0,0,0,0,0,0,0
46432,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46433,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46434,Firebase;MongoDB;MySQL;PostgreSQL,0,0,0,1,1,0,0,0,1,1,0,0,0,0
46435,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46436,MariaDB;Microsoft SQL Server;Oracle,0,1,1,0,0,0,0,1,0,0,0,0,0,0
46437,Firebase;MongoDB,0,0,0,0,0,0,0,0,1,1,0,0,0,0
46438,Firebase;Microsoft SQL Server;MySQL;SQLite,0,1,0,1,0,0,1,0,1,0,0,0,0,0
46439,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46440,MySQL,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46441,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46442,Couchbase;DynamoDB;Elasticsearch;Firebase;MariaDB;MySQL;PostgreSQL;Redis;SQLite,1,0,0,1,1,1,1,1,1,0,0,1,0,1
46443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46444,Microsoft SQL Server;PostgreSQL,0,1,0,0,1,0,0,0,0,0,0,0,0,0
46445,Cassandra;Elasticsearch;Oracle;PostgreSQL,1,0,1,0,1,0,0,0,0,0,0,0,1,0
46446,Microsoft SQL Server;PostgreSQL;SQLite,0,1,0,0,1,0,1,0,0,0,0,0,0,0
46447,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46448,Firebase;Oracle,0,0,1,0,0,0,0,0,1,0,0,0,0,0
46449,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46450,MariaDB;Microsoft SQL Server;MySQL;Oracle;PostgreSQL,0,1,1,1,1,0,0,1,0,0,0,0,0,0
46451,MySQL,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46452,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46453,MongoDB;MySQL;Redis,0,0,0,1,0,1,0,0,0,1,0,0,0,0
46454,Elasticsearch;Firebase;MySQL;PostgreSQL;SQLite,1,0,0,1,1,0,1,0,1,0,0,0,0,0
46455,Microsoft SQL Server;Oracle;Redis,0,1,1,0,0,1,0,0,0,0,0,0,0,0
46456,Cassandra;Couchbase;DynamoDB;Elasticsearch;IBM DB2;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;SQLite,1,1,0,1,1,0,1,0,0,1,1,1,1,1
46457,DynamoDB;Elasticsearch;MariaDB;MongoDB;MySQL;Redis,1,0,0,1,0,1,0,1,0,1,0,1,0,0
46458,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46459,Elasticsearch;MongoDB;PostgreSQL;Redis,1,0,0,0,1,1,0,0,0,1,0,0,0,0
46460,MariaDB;PostgreSQL;SQLite,0,0,0,0,1,0,1,1,0,0,0,0,0,0
46461,MySQL;PostgreSQL,0,0,0,1,1,0,0,0,0,0,0,0,0,0
46462,Microsoft SQL Server,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46463,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46464,Microsoft SQL Server;Oracle;PostgreSQL,0,1,1,0,1,0,0,0,0,0,0,0,0,0
46465,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46466,Firebase;MySQL,0,0,0,1,0,0,0,0,1,0,0,0,0,0
46467,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46468,MySQL,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46469,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46470,Microsoft SQL Server;Oracle,0,1,1,0,0,0,0,0,0,0,0,0,0,0
46471,Elasticsearch;MongoDB;PostgreSQL;Redis,1,0,0,0,1,1,0,0,0,1,0,0,0,0
46472,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46473,MongoDB,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46474,Microsoft SQL Server;MySQL;PostgreSQL;Redis;SQLite,0,1,0,1,1,1,1,0,0,0,0,0,0,0
46475,Cassandra;DynamoDB;Elasticsearch;Firebase;MongoDB;MySQL;Oracle;PostgreSQL;Redis;SQLite,1,0,1,1,1,1,1,0,1,1,0,1,1,0
46476,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46477,MySQL,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46478,PostgreSQL;SQLite,0,0,0,0,1,0,1,0,0,0,0,0,0,0
46479,Microsoft SQL Server;MongoDB,0,1,0,0,0,0,0,0,0,1,0,0,0,0
46480,Cassandra;Elasticsearch;MySQL;Oracle;PostgreSQL;SQLite,1,0,1,1,1,0,1,0,0,0,0,0,1,0
46481,Microsoft SQL Server;PostgreSQL,0,1,0,0,1,0,0,0,0,0,0,0,0,0
46482,Firebase;MariaDB;MySQL;SQLite,0,0,0,1,0,0,1,1,1,0,0,0,0,0
46483,Couchbase;Elasticsearch;MariaDB;Microsoft SQL Server;MongoDB;MySQL;Redis,1,1,0,1,0,1,0,1,0,1,0,0,0,1
46484,Microsoft SQL Server;MySQL,0,1,0,1,0,0,0,0,0,0,0,0,0,0
46485,Microsoft SQL Server;MySQL,0,1,0,1,0,0,0,0,0,0,0,0,0,0
46486,SQLite,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46487,MySQL,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46488,Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;Redis;SQLite,0,1,1,1,1,1,1,0,0,1,0,0,0,0
46489,Cassandra,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46490,MariaDB;MySQL,0,0,0,1,0,0,0,1,0,0,0,0,0,0
46491,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46492,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46493,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46494,MySQL,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46495,MySQL,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46496,DynamoDB;Elasticsearch,1,0,0,0,0,0,0,0,0,0,0,1,0,0
46497,MongoDB;MySQL;PostgreSQL,0,0,0,1,1,0,0,0,0,1,0,0,0,0
46498,DynamoDB;MySQL;Redis,0,0,0,1,0,1,0,0,0,0,0,1,0,0
46499,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46501,MySQL;Oracle,0,0,1,1,0,0,0,0,0,0,0,0,0,0
46502,Oracle,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46503,Microsoft SQL Server;MySQL;Oracle,0,1,1,1,0,0,0,0,0,0,0,0,0,0
46504,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46505,Couchbase;Elasticsearch;MongoDB;MySQL;Redis;SQLite,1,0,0,1,0,1,1,0,0,1,0,0,0,1
46506,MariaDB;MongoDB;MySQL;SQLite,0,0,0,1,0,0,1,1,0,1,0,0,0,0
46507,Microsoft SQL Server;MySQL,0,1,0,1,0,0,0,0,0,0,0,0,0,0
46508,Microsoft SQL Server;MySQL,0,1,0,1,0,0,0,0,0,0,0,0,0,0
46509,MariaDB;MySQL;PostgreSQL;SQLite,0,0,0,1,1,0,1,1,0,0,0,0,0,0
46510,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46511,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46512,PostgreSQL,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46513,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46514,DynamoDB;Elasticsearch;MariaDB;MySQL;Redis,1,0,0,1,0,1,0,1,0,0,0,1,0,0
46515,MongoDB;PostgreSQL;Redis,0,0,0,0,1,1,0,0,0,1,0,0,0,0
